WKT,osm_id,name,ref,type,oneway,bridge,maxspeed
"MULTILINESTRING ((-89.0187145 42.4990709,-89.0187007 42.4993964,-89.0186763 42.499791,-89.0186841 42.4998673,-89.018692 42.4999514,-89.01872 42.5000751,-89.0187345 42.5001394))",21586499,Hancock Street,,residential,0,0,25
"MULTILINESTRING ((-89.0454328 42.5034907,-89.0454753 42.5053146,-89.0455262 42.507303,-89.045563 42.5091737,-89.0456089 42.5109345,-89.0456474 42.5127283,-89.0456844 42.5145566,-89.0457085 42.5155037,-89.0457316 42.5160423))",21586538,Elm Street,,residential,0,0,
"MULTILINESTRING ((-89.046056 42.518489,-89.046336 42.519494,-89.046505 42.520078,-89.046532 42.520122))",21586543,Elm Street,,residential,0,0,
"MULTILINESTRING ((-89.015117 42.519019,-89.013889 42.5203797))",21586549,Sheridan,,residential,0,0,
"MULTILINESTRING ((-89.026345 42.539553,-89.022785 42.539569))",21586585,Crystal Lane,,residential,0,0,
"MULTILINESTRING ((-89.036959 42.541193,-89.0368932 42.5407084,-89.036864 42.540493,-89.0368391 42.5402745))",21586596,South Riverside Drive,US 51,primary,1,0,40
"MULTILINESTRING ((-89.031723 42.508299,-89.0317325 42.5084162,-89.031736 42.508526,-89.031741 42.508744,-89.0317571 42.5089415,-89.031759 42.50901,-89.0317646 42.5091368,-89.0317676 42.5091586,-89.0317775 42.5092314,-89.031825 42.509342))",21586601,South Riverside Drive,US 51,primary,1,0,35
"MULTILINESTRING ((-89.033258 42.5184787,-89.0332248 42.5184021,-89.0331925 42.5183192,-89.0331552 42.5182234,-89.0330856 42.5179845,-89.0330423 42.5178288,-89.0329278 42.5173913,-89.0328688 42.5171165,-89.0328446 42.5169544,-89.0327508 42.5162407,-89.032681 42.5156555,-89.0326161 42.5151035,-89.0325818 42.5148113,-89.0325147 42.5142439,-89.0324629 42.5138226,-89.0324128 42.5134158,-89.0324011 42.5133205,-89.0323753 42.513111,-89.0322733 42.5123518,-89.0321285 42.5112347,-89.0321097 42.5111773,-89.0320352 42.5110414))",21586606,South Riverside Drive,US 51,primary,1,0,35
"MULTILINESTRING ((-89.031825 42.509342,-89.0318299 42.5092443,-89.0318533 42.5090493,-89.0318622 42.5088812,-89.0318653 42.5087169,-89.031858 42.508546,-89.0318573 42.5085241,-89.0318544 42.5084047,-89.031851 42.508332,-89.031849 42.508282))",21586614,South Riverside Drive,US 51,primary,1,0,35
"MULTILINESTRING ((-89.0478543 42.4927939,-89.0478333 42.4945951,-89.0478224 42.4962618))",22067329,Goodhue Street,,residential,0,0,
"MULTILINESTRING ((-89.0572911 42.4928023,-89.0572795 42.4946053,-89.0572712 42.495801,-89.0572689 42.4961322,-89.0572679 42.4962743))",22069871,Elmo Avenue,,residential,0,0,
"MULTILINESTRING ((-89.0001919 42.4920383,-89.0001929 42.4923496,-89.0001932 42.4924411,-89.0001978 42.4930778,-89.0002019 42.4936348,-89.0002132 42.4947313,-89.000237 42.496047))",22071623,Willow Brook Road,,tertiary,0,0,
"MULTILINESTRING ((-89.0561646 42.4928007,-89.0561673 42.4946081,-89.0561581 42.4962719))",22072625,South McKinley Avenue,,residential,0,0,
"MULTILINESTRING ((-89.0539311 42.4946061,-89.0539187 42.4962773))",22073230,Moore Street,,residential,0,0,
"MULTILINESTRING ((-89.0465403 42.4934501,-89.0466055 42.4935458,-89.0466123 42.4940595,-89.0466196 42.4946064,-89.0466094 42.4953337,-89.0466003 42.4962572))",22073297,South 8th Street,,residential,0,0,
"MULTILINESTRING ((-89.0023214 42.4960493,-89.0022877 42.4955163,-89.0022943 42.4947037,-89.0022976 42.4942945,-89.0022919 42.4941667,-89.0022896 42.494035,-89.0022624 42.4939102,-89.0020757 42.4935402))",22073742,Wood Mint Lane,,residential,0,0,
"MULTILINESTRING ((-89.0502925 42.4919492,-89.050314 42.4919646,-89.0503239 42.4919847,-89.0503226 42.4925981,-89.0503222 42.4928015,-89.0503151 42.4945928,-89.0503094 42.4962764))",22077382,Miller Street,,residential,0,0,
"MULTILINESTRING ((-89.0528349 42.4928031,-89.052816 42.4946053,-89.0528286 42.4962771))",22077468,South Lincoln Street,,residential,0,0,
"MULTILINESTRING ((-89.0490648 42.4928,-89.0490519 42.4945914,-89.049048 42.4962663))",22077987,South Adams Street,,residential,0,0,
"MULTILINESTRING ((-89.0201894 42.4959899,-89.0205162 42.4959936,-89.0207396 42.4959961,-89.0214098 42.4959762,-89.0216114 42.4959517))",22078352,Carpenter Street,,residential,0,0,
"MULTILINESTRING ((-89.0550439 42.4927975,-89.055035 42.4945966,-89.0550362 42.4962779))",22078585,South Garfield Avenue,,residential,0,0,
"MULTILINESTRING ((-89.0515819 42.4920217,-89.0515834 42.4927991,-89.0515655 42.494603,-89.0515585 42.4961938))",22078654,South Hackett Street,,residential,0,0,
"MULTILINESTRING ((-89.0612571 42.4962799,-89.0612399 42.4954149))",22079413,Townline Avenue,,residential,0,0,
"MULTILINESTRING ((-89.0597954 42.496275,-89.0597952 42.4957731,-89.0597948 42.4946083,-89.059799 42.4944018,-89.0598031 42.494036,-89.0598072 42.493628,-89.0598086 42.4927863,-89.0598219 42.4926735,-89.0598588 42.4925607,-89.0599153 42.4924483,-89.0600071 42.4923149,-89.0600988 42.4922223,-89.0602097 42.4921314))",22081000,Fischer Road,,residential,0,0,
"MULTILINESTRING ((-89.0594759 42.5544409,-89.0593236 42.5544695,-89.0591067 42.5544867))",22789470,West Big Hills Drive,,residential,0,0,
"MULTILINESTRING ((-89.0460117 42.5542855,-89.046664 42.5542792,-89.0469987 42.5543867,-89.0478656 42.554412,-89.0485669 42.5544207,-89.048887 42.5544246,-89.0504008 42.5544533,-89.051249 42.554464,-89.0514429 42.5544702))",22789473,West Big Hills Drive,,residential,0,0,
"MULTILINESTRING ((-89.0514429 42.5544702,-89.0516078 42.5544942,-89.0519769 42.5545321,-89.0535648 42.5545321,-89.0554101 42.5545321,-89.0571268 42.5545321,-89.0579064 42.554535,-89.0584719 42.5545371,-89.0588738 42.5545289,-89.0591067 42.5544867))",22789482,West Big Hills Drive,,residential,1,0,
"MULTILINESTRING ((-89.0393109 42.5189968,-89.0392204 42.5189971,-89.0390244 42.5189978,-89.0388401 42.5190041,-89.0386415 42.5190263,-89.0385311 42.5190421,-89.0382058 42.519131,-89.0378892 42.519235,-89.0376661 42.5193868,-89.0375558 42.519469,-89.0374502 42.5195911,-89.0373133 42.5198123))",24835381,Maple Avenue,,tertiary,1,0,
"MULTILINESTRING ((-89.0426696 42.57569,-89.040202 42.5756681,-89.0398815 42.5756534,-89.0397504 42.5756058))",24835515,West Heron Drive,,residential,0,0,
"MULTILINESTRING ((-89.0352165 42.5076042,-89.0362382 42.50737,-89.0363902 42.5073388))",26331686,Portland Avenue,WI 81,primary,0,0,
"MULTILINESTRING ((-89.0332252 42.5080619,-89.0340862 42.5078641,-89.0352165 42.5076042))",26331690,Portland Avenue,WI 81,primary,0,1,
"MULTILINESTRING ((-89.0360746 42.5211464,-89.0356271 42.5216553,-89.0354571 42.5218418,-89.035133 42.5221423))",27786004,Henry Avenue,,tertiary,0,0,
"MULTILINESTRING ((-89.0384616 42.5402667,-89.0424054 42.5402992))",30327409,Newark Road,CTH Q,tertiary,1,1,45
"MULTILINESTRING ((-89.037924 42.5073107,-89.0380816 42.5073005))",30328431,Portland Avenue,,tertiary,1,0,
"MULTILINESTRING ((-89.0403287 42.51104,-89.0403995 42.5128337,-89.040454 42.514354,-89.040497 42.5146792,-89.040527 42.514767,-89.0409571 42.5163209))",30328440,6th Street,,tertiary,0,0,
"MULTILINESTRING ((-89.033281 42.501352,-89.032938 42.501904,-89.032834 42.502128,-89.0327722 42.5023448,-89.032767 42.502363,-89.0326771 42.5030393,-89.0325821 42.5036121,-89.032541 42.50389,-89.032474 42.504125,-89.032366 42.504343,-89.032138 42.504695,-89.0321225 42.5047387,-89.032038 42.504978,-89.0320188 42.5050963,-89.032 42.505212,-89.031853 42.5063528,-89.031799 42.506772,-89.031769 42.507005))",30328454,Pleasant Street,US 51,primary,0,0,30
"MULTILINESTRING ((-89.0378823 42.5110889,-89.0379015 42.5116674,-89.0379273 42.5126847,-89.0379338 42.5128342,-89.0379371 42.5129103,-89.0379826 42.5141754,-89.0380026 42.5147306,-89.037998 42.5153765,-89.0379973 42.5157721,-89.0379937 42.5176556))",30328476,4th Street,,tertiary,0,0,25
"MULTILINESTRING ((-89.0118547 42.5246163,-89.0116557 42.5247633,-89.0115259 42.5248592))",30328570,Shopiere Road,CTH S,secondary,0,0,
"MULTILINESTRING ((-89.0207371 42.5115778,-89.0194375 42.5129836,-89.0193652 42.5130618,-89.0192912 42.5131411,-89.0178739 42.5146595,-89.0168418 42.5158148,-89.0162466 42.5164081,-89.016196 42.5164641,-89.0153803 42.5173686,-89.0149038 42.5178875,-89.0148563 42.5179361,-89.0142841 42.5185592,-89.0128787 42.5200708))",30328576,Prairie Avenue,CTH G,secondary,0,0,25
"MULTILINESTRING ((-89.0241606 42.5226495,-89.024159 42.5250526,-89.0241358 42.5277653,-89.0241299 42.5293004,-89.024136 42.5316485,-89.024137 42.532303))",30331495,Wisconsin Avenue,,residential,0,0,
"MULTILINESTRING ((-89.0241364 42.5013836,-89.0241356 42.5014784,-89.0241229 42.5029558,-89.0241221 42.5030447,-89.0241208 42.5031544,-89.02411 42.504629,-89.0241093 42.5047248,-89.0241093 42.5048192,-89.0241096 42.5063027,-89.0241121 42.5063977,-89.0241113 42.5064976,-89.0241015 42.5079701,-89.024101 42.5080526))",30331519,Wisconsin Avenue,,residential,0,0,25
"MULTILINESTRING ((-88.9736139 42.5142663,-88.9737518 42.5142369,-88.9739356 42.5141253,-88.9740613 42.5140432,-88.9742655 42.5138807,-88.9745824 42.5136009,-88.9747342 42.5134669))",30331681,Gateway Boulevard,,secondary,1,0,
"MULTILINESTRING ((-88.9948054 42.5101876,-88.9948579 42.5102878,-88.994944 42.5104157,-88.994992 42.510487,-88.995069 42.510619,-88.9952363 42.5109492,-88.995305 42.511359,-88.9953212 42.5117538))",30331837,Willowbrook Road,,tertiary,0,0,
"MULTILINESTRING ((-89.0268561 42.5013709,-89.0268558 42.5014642,-89.0268547 42.5018487,-89.0268515 42.5029486,-89.0268512 42.5030543,-89.026849 42.503147,-89.0268272 42.5046159,-89.0268259 42.5047024))",30332642,Park Avenue,,tertiary,0,0,
"MULTILINESTRING ((-89.0268872 42.4921363,-89.0268816 42.4924537,-89.0268787 42.4926192,-89.0268703 42.4930903,-89.0269103 42.4951757,-89.0269151 42.4956099,-89.0269173 42.4956554,-89.0269173 42.4956878))",30332648,South Park Avenue,,tertiary,0,0,30
"MULTILINESTRING ((-89.0266213 42.5323152,-89.02657 42.532517,-89.026543 42.532652,-89.0264949 42.5338897,-89.026431 42.534217,-89.026323 42.534428,-89.025907 42.535014,-89.025821 42.535231,-89.025778 42.535459,-89.025762 42.536085,-89.02575 42.536554,-89.025709 42.538108,-89.025706 42.538229,-89.025716 42.538459,-89.025789 42.538684,-89.026111 42.539112,-89.026244 42.53929,-89.026345 42.539553,-89.0263827 42.540746,-89.026379 42.5416888,-89.0263846 42.5426255,-89.026387 42.543034,-89.026389 42.543161,-89.0263967 42.5440378,-89.026399 42.544307,-89.0264019 42.5446283,-89.0264072 42.5452181,-89.02641 42.545531,-89.02642 42.546823,-89.026443 42.548826,-89.0264615 42.5502948,-89.0264622 42.5511073,-89.026469 42.5512056,-89.0264824 42.5520524,-89.0264739 42.5529038,-89.0264295 42.5531458,-89.026404 42.5533132,-89.0263697 42.5534605,-89.0263309 42.5536011,-89.0262029 42.5538999,-89.0261732 42.5539691,-89.0260114 42.5542699))",30332660,Park Avenue,,tertiary,0,0,
"MULTILINESTRING ((-89.0465937 42.5034907,-89.0478629 42.5035063,-89.04849 42.5035088,-89.0490939 42.5035113,-89.0503274 42.5035188,-89.0514676 42.5035174,-89.0526996 42.5035297,-89.0538893 42.5035333,-89.0550891 42.5035306,-89.0564132 42.5035268,-89.0576549 42.5035439,-89.0588904 42.5035354,-89.0601024 42.5035472,-89.0613294 42.5035589,-89.0637703 42.5035588,-89.0662069 42.5035935,-89.0686339 42.5036149,-89.0693487 42.5036199,-89.0710708 42.5036222))",30333560,West Saint Lawrence Avenue,,tertiary,0,0,
"MULTILINESTRING ((-89.0067315 42.4920966,-89.0069484 42.4923799,-89.0071309 42.4925731,-89.0074092 42.4928152,-89.0075177 42.4928948,-89.0076502 42.4929919,-89.0079433 42.4931686,-89.0081171 42.4932461,-89.0083183 42.4933357,-89.0086661 42.4934619,-89.0089316 42.493539,-89.0091986 42.4935993,-89.0096398 42.4936817,-89.0100105 42.4937575,-89.0101743 42.4938039,-89.0103898 42.493865,-89.0107726 42.4939938,-89.0108963 42.4940454,-89.011073 42.494119,-89.0112329 42.494199,-89.0114881 42.4943265,-89.0116834 42.494441,-89.0121638 42.4948021,-89.0126175 42.4951743,-89.0132257 42.4957226,-89.0134679 42.4958876,-89.0136005 42.4959885,-89.0136658 42.4960483,-89.0137409 42.4961274))",38413775,Manchester Road,,residential,0,0,
"MULTILINESTRING ((-88.9931837 42.4963333,-88.9951095 42.4962527,-88.9958256 42.4962269,-88.9964346 42.4962062,-88.9972945 42.4961725,-88.9996522 42.4960668,-89.000237 42.496047))",38413797,State Line Road,County Highway P,tertiary,0,0,45
"MULTILINESTRING ((-88.9736139 42.5142663,-88.9732008 42.5144789,-88.9729762 42.514581,-88.9727351 42.5146683,-88.9725232 42.5147371,-88.9722979 42.5147963,-88.9720832 42.5148466,-88.971875 42.5148852,-88.970999 42.5149857,-88.96989 42.515123,-88.969665 42.5151589,-88.9694354 42.515203,-88.9691902 42.5152587,-88.9689573 42.5153204,-88.9687203 42.5153973,-88.9685219 42.5154661,-88.9682932 42.5155584,-88.9680521 42.5156653,-88.9678218 42.5157834,-88.9676047 42.5159078,-88.9673942 42.5160494,-88.967196 42.5161909,-88.967013 42.5163365,-88.9668323 42.5165042,-88.9666852 42.5166472,-88.9665136 42.5168385,-88.9657638 42.5177537,-88.9652046 42.5184861,-88.9649335 42.5188107,-88.9645373 42.5192871,-88.9638693 42.5201061,-88.9631262 42.5210295,-88.9618439 42.5225776,-88.9605128 42.5242562,-88.9593573 42.5256743,-88.9591537 42.5259242,-88.9589872 42.5261576,-88.9589615 42.5261936,-88.9588947 42.526301,-88.9588483 42.5264028,-88.9588014 42.5265219,-88.9587642 42.5266427,-88.9587262 42.5268106,-88.9587123 42.5269657,-88.9587112 42.5271048,-88.9587218 42.5272358,-88.958749 42.5273907,-88.9587848 42.5275349,-88.9588384 42.5276804,-88.9589143 42.5278232,-88.9589923 42.5279627))",38414653,Gateway Boulevard,,secondary,0,0,
"MULTILINESTRING ((-88.9766403 42.5144817,-88.9774867 42.5149331))",38414654,Cranston Road,,tertiary,0,1,
"MULTILINESTRING ((-88.9774867 42.5149331,-88.9776593 42.515024,-88.9796689 42.516115,-88.9798321 42.5162206,-88.979965 42.5163186,-88.9800912 42.5164167,-88.980202 42.5165103,-88.9803103 42.5166157,-88.980428 42.5167408,-88.9805558 42.5168889,-88.9809202 42.5173623,-88.9809899 42.5174586,-88.9810523 42.5175448,-88.98108 42.5175833,-88.9814252 42.518064,-88.981844 42.5186472,-88.982343 42.5193419))",38414655,Cranston Road,,tertiary,0,0,
"MULTILINESTRING ((-88.9765116 42.5103246,-88.9762067 42.5103199,-88.9755837 42.5103103))",38414657,Colley Road,,residential,0,0,35
"MULTILINESTRING ((-88.9744622 42.546718,-88.9753033 42.5467243))",38414773,East Hart Road,,secondary,0,1,
"MULTILINESTRING ((-88.9753033 42.5467243,-88.986715 42.546803,-88.986938 42.546804,-88.9879801 42.5468349,-88.9881488 42.5468461,-88.9884058 42.546874,-88.9887229 42.5469117,-88.988877 42.546938,-88.989114 42.5469905))",38414774,East Hart Road,,secondary,0,0,
"MULTILINESTRING ((-88.9812158 42.5685563,-88.9804175 42.56855))",38415042,East Creek Road,,residential,0,1,
"MULTILINESTRING ((-88.9804175 42.56855,-88.977482 42.568517,-88.973115 42.568518,-88.970662 42.568771,-88.96779 42.569105,-88.9653105 42.5695629,-88.964818 42.5696486,-88.963102 42.569921,-88.958862 42.570897,-88.9561306 42.5714331,-88.9551708 42.5716214,-88.954964 42.571662,-88.951605 42.572311,-88.9496445 42.5727922,-88.944367 42.574408,-88.9419444 42.5751619,-88.9414019 42.5753308,-88.9408725 42.5754872,-88.9405656 42.5755779,-88.93693 42.576652,-88.935382 42.577143,-88.934789 42.57736,-88.934212 42.577597,-88.932127 42.578517,-88.930689 42.579206,-88.930436 42.579332,-88.930199 42.579465,-88.929983 42.579617,-88.929793 42.579784,-88.928213 42.581326,-88.927245 42.582312,-88.9269817 42.5826452,-88.9268076 42.5827951,-88.9266568 42.5829294,-88.9255185 42.5838365,-88.9247968 42.5844115,-88.9242674 42.5848334,-88.9226791 42.586025,-88.9198802 42.5881246,-88.9194313 42.5884613,-88.9181 42.58946,-88.916701 42.59048,-88.91641 42.590667,-88.916115 42.590845,-88.915819 42.591013,-88.915691 42.591076,-88.915512 42.591163,-88.915199 42.591297,-88.914255 42.591671,-88.913224 42.592055,-88.912526 42.592292,-88.911818 42.592484,-88.911113 42.592641,-88.910762 42.592705,-88.9098099 42.5928418,-88.9062054 42.5933599,-88.904027 42.593673,-88.9039919 42.5936771,-88.902129 42.593896,-88.9005817 42.5940596,-88.895708 42.594575,-88.8943441 42.5947098,-88.894312 42.594713,-88.894144 42.59473,-88.892562 42.594872,-88.891338 42.594969,-88.889328 42.595113,-88.8892048 42.5951217,-88.888552 42.595168,-88.88677 42.595279,-88.884244 42.595455,-88.883247 42.595546,-88.8828432 42.5955824,-88.882272 42.595634,-88.8813352 42.5957356,-88.878068 42.59609,-88.874395 42.596465,-88.87425 42.59648,-88.872658 42.596673,-88.872272 42.596729,-88.871903 42.59679,-88.871541 42.596856,-88.871185 42.596933,-88.87082 42.597029,-88.870443 42.597141,-88.868903 42.597638,-88.868139 42.597899,-88.867405 42.598176,-88.8668733 42.598384,-88.8664469 42.5985521,-88.865773 42.598772,-88.865452 42.598873,-88.864494 42.599143,-88.864206 42.599233,-88.863966 42.599361,-88.863774 42.599513,-88.863606 42.599658,-88.863444 42.599774,-88.863261 42.59984,-88.863075 42.599853,-88.862891 42.599836,-88.862694 42.599811,-88.862424 42.599784,-88.862292 42.599781,-88.862091 42.599807,-88.861492 42.599936,-88.861328 42.599972,-88.861007 42.600032,-88.8607496 42.600071,-88.860661 42.600087,-88.8596516 42.6002753,-88.858448 42.600381,-88.8569814 42.6005965,-88.852227 42.601295,-88.848761 42.601751,-88.846249 42.60211,-88.845932 42.602144,-88.845616 42.602162,-88.845292 42.602165,-88.844966 42.602155,-88.843174 42.602035,-88.8428312 42.6020054,-88.841319 42.601875,-88.8410139 42.6018462,-88.840948 42.60184,-88.84058 42.601799,-88.840208 42.601747,-88.839831 42.601676,-88.8394561 42.6015959,-88.8380129 42.6012876,-88.836901 42.60105,-88.836565 42.600991,-88.836227 42.600951,-88.835138 42.600851,-88.8350493 42.6008414,-88.834835 42.600822,-88.834088 42.600734,-88.831869 42.600446,-88.830874 42.6003,-88.829767 42.600119,-88.829677 42.600108,-88.829558 42.600094,-88.829329 42.600087,-88.829218 42.60009,-88.829053 42.600106,-88.828928 42.600137,-88.828766 42.60019,-88.828321 42.600359,-88.826096 42.601274,-88.825794 42.601391,-88.822483 42.602675,-88.8215295 42.6030598,-88.8214105 42.603093,-88.8211829 42.6031572,-88.8208345 42.6032439,-88.8205192 42.603302,-88.8198315 42.6034089,-88.8187143 42.6035778,-88.8185671 42.6036,-88.8167123 42.6038895,-88.8159552 42.6040055,-88.8152471 42.604114,-88.814375 42.6042565,-88.814193 42.6042831,-88.814109 42.6042986,-88.8132116 42.6044558,-88.8129627 42.6045013,-88.8107752 42.6048478,-88.810276 42.604935,-88.8100716 42.6049765,-88.8092409 42.6051451,-88.80698 42.605604,-88.8065241 42.6057079,-88.8043804 42.6061967,-88.8038947 42.6063007,-88.8034426 42.6063976))",38415043,East Creek Road,,residential,0,0,
"MULTILINESTRING ((-88.9647608 42.5658036,-88.9647813 42.565856,-88.9647813 42.5659509,-88.9647243 42.5660212,-88.9644849 42.5661897,-88.964294 42.566349,-88.963907 42.566711,-88.9636 42.567134,-88.963398 42.567584,-88.963226 42.568056,-88.963164 42.568301,-88.963097 42.569125,-88.963102 42.569921,-88.9629543 42.5837735))",43319345,South Lathers Road,,residential,0,0,
"MULTILINESTRING ((-88.9645079 42.5653049,-88.9647608 42.5658036))",43319346,,,residential,0,1,
"MULTILINESTRING ((-88.9799978 42.5258611,-88.980184 42.5257863,-88.981777 42.525143,-88.9820807 42.525025,-88.9827343 42.524771))",49747386,Milwaukee Road,WI 81,primary,1,0,40
"MULTILINESTRING ((-88.9799358 42.5256572,-88.978901 42.5261975,-88.9782063 42.5265789,-88.9778196 42.5267764,-88.977569 42.5269107,-88.9768094 42.5273341))",49747387,State Highway 81,WI 81,primary,1,0,40
"MULTILINESTRING ((-89.0366924 42.4953252,-89.0366862 42.4953652,-89.0365644 42.4961531))",51754095,Blackhawk Boulevard,IL 2,primary,0,0,30
"MULTILINESTRING ((-89.0358982 42.4986992,-89.0358707 42.4988029,-89.035843 42.4989076))",51754098,State Street,,residential,0,0,25
"MULTILINESTRING ((-89.0412314 42.4964799,-89.0425523 42.4963754))",51754423,Shirland Avenue,,tertiary,0,1,
"MULTILINESTRING ((-89.0364957 42.4965217,-89.0366519 42.4965544,-89.0367692 42.4965738,-89.0373344 42.496594,-89.0375595 42.4965925,-89.0380537 42.4965952,-89.0381941 42.4965974,-89.0383583 42.4965989,-89.03886 42.4966034,-89.0389424 42.4966032))",51754427,Shirland Avenue,,tertiary,0,0,
